,course_name,course_rating,earn_skills,course_link,institution,metadata
766,Google SEO Fundamentals,4.4,"Skills you'll gain: Digital Marketing, Marketing, Search Engine Optimization, Strategy, User Experience, Brand Management, Social Media, Web Development, Marketing Psychology, User Research, Audit",https://www.coursera.org/learn/seo-fundamentals,"University of California, Davis",Mixed Course 1 - 4 Weeks
767,Future Ready Company,4.4,,https://www.coursera.org/specializations/future-ready-company,London Business School,Intermediate Specialization 3 - 6 Months
768,Troubles du spectre de l'autisme : diagnostic,4.9,,https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic,University of Geneva,Intermediate Course 1 - 3 Months
769,Improving Communication Skills,4.9,"Skills you'll gain: Communication, Negotiation",https://www.coursera.org/learn/wharton-communication-skills,University of Pennsylvania,Beginner Course 1 - 4 Weeks
770,Python Basics,4.9,"Skills you'll gain: Computer Programming, Python Programming, Problem Solving",https://www.coursera.org/learn/python-basics,University of Michigan,Beginner Course 1 - 4 Weeks
771,International Business Essentials,4.9,"Skills you'll gain: Mathematical Theory & Analysis, Leadership and Management, Linear Algebra, Probability & Statistics, Statistical Analysis, Algebra, Basic Descriptive Statistics, General Statistics, Mathematics, Strategy, Critical Thinking, Decision Making, Problem Solving, Statistical Tests, Calculus, Data Analysis, Strategy and Operations, Business Analysis, Business Development, Business Process Management, Organizational Development, Probability Distribution, Business Psychology, Collaboration, Communication, Conflict Management, Leadership Development, Operations Management, People Management, Performance Management, Professional Development, Correlation And Dependence, Marketing, Product Management, Product Strategy, Sales, Differential Equations, Market Research, Change Management, Planning",https://www.coursera.org/specializations/mba,University of London,Intermediate Specialization 3 - 6 Months
772,Introduction to Forensic Science,4.9,Skills you'll gain: Critical Thinking,https://www.coursera.org/learn/forensic-science,"Nanyang Technological University, Singapore",Mixed Course 1 - 3 Months
773,Social Work Practice: Advocating Social Justice and Change,4.9,Skills you'll gain: Communication,https://www.coursera.org/learn/social-work-practice-advocating-social-justice-and-change,University of Michigan,Beginner Course 1 - 4 Weeks
774,Digital Signal Processing,4.9,"Skills you'll gain: Mathematics, Mathematical Theory & Analysis, Algebra, Linear Algebra, Plot (Graphics), Algorithms, Applied Mathematics, Critical Thinking, Calculus",https://www.coursera.org/specializations/digital-signal-processing,École Polytechnique Fédérale de Lausanne,Intermediate Specialization 3 - 6 Months
775,"Project Management: Tools, Approaches, Behavioural Skills",4.9,"Skills you'll gain: Project Management, Leadership and Management, Strategy and Operations, Decision Making, Planning, Problem Solving, Product Management, Conflict Management",https://www.coursera.org/specializations/project-management-tools-approaches-skills,Politecnico di Milano,Beginner Specialization 1 - 3 Months
776,Introduction to Financial Engineering and Risk Management,4.9,"Skills you'll gain: Finance, Mathematics, Probability & Statistics, Risk Management, Securities Sales, Securities Trading",https://www.coursera.org/learn/financial-engineering-intro,Columbia University,Intermediate Course 1 - 3 Months
777,Data Modeling in Power BI,4.9,"Skills you'll gain: Data Analysis, Data Model, Data Visualization, Power BI",https://www.coursera.org/learn/data-modeling-in-power-bi,Microsoft,Beginner Course 1 - 4 Weeks
778,Machine Learning,4.9,"Skills you'll gain: Machine Learning, Algorithms, Machine Learning Algorithms, Human Learning, Applied Machine Learning, Statistical Machine Learning, Python Programming, Probability & Statistics, Regression, Data Analysis, Machine Learning Software, Mathematics, Problem Solving, Computer Programming, Decision Making",https://www.coursera.org/specializations/machine-learning,University of Washington,Intermediate Specialization 3 - 6 Months
779,Deploying Machine Learning Models in Production,4.9,"Skills you'll gain: Applied Machine Learning, DevOps, Devops Tools, Machine Learning, Machine Learning Software, Cloud Computing, Cloud Infrastructure, Other Cloud Platforms and Tools, Performance Management, Strategy and Operations, Tensorflow, Kubernetes",https://www.coursera.org/learn/deploying-machine-learning-models-in-production,DeepLearning.AI,Advanced Course 1 - 4 Weeks
780,Finding Purpose and Meaning In Life: Living for What Matters Most,4.8,,https://www.coursera.org/learn/finding-purpose-and-meaning-in-life,University of Michigan,Beginner Course 1 - 4 Weeks
781,TensorFlow: Data and Deployment,4.8,"Skills you'll gain: Machine Learning, Applied Machine Learning, Deep Learning, Tensorflow, Computer Programming, Javascript, Artificial Neural Networks, Python Programming, Data Model, Machine Learning Software, Mobile Development, Web Development, Computer Vision, Mobile Development Tools, Extract, Transform, Load, Human Learning, Software Framework, iOS Development",https://www.coursera.org/specializations/tensorflow-data-and-deployment,DeepLearning.AI,Intermediate Specialization 3 - 6 Months
782,Medical Terminology and the Human Body Fundamentals,4.8,,https://www.coursera.org/learn/medical-terminology-human-body-fundamentals,MedCerts,Beginner Course 1 - 4 Weeks
783,"Cybersecurity Roles, Processes & Operating System Security",4.8,"Skills you'll gain: Cloud Computing, Linux, Operating Systems, System Security",https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,IBM,Beginner Course 1 - 3 Months
784,"Teaching with Art: Using Inquiry, Activities, and Themes",4.8,"Skills you'll gain: Critical Thinking, Creativity",https://www.coursera.org/specializations/teaching-with-art,The Museum of Modern Art,Intermediate Specialization 3 - 6 Months
785,Making Architecture,4.8,Skills you'll gain: Creativity,https://www.coursera.org/learn/making-architecture,IE Business School,Beginner Course 1 - 4 Weeks
786,Evaluations of AI Applications in Healthcare,4.8,,https://www.coursera.org/learn/evaluations-ai-applications-healthcare,Stanford University,Beginner Course 1 - 3 Months
787,Introduction to Git and GitHub,4.8,"Skills you'll gain: Collaboration, Computer Programming, Python Programming",https://www.coursera.org/learn/introduction-git-github,Google,Beginner Course 1 - 4 Weeks
788,Microsoft Power Platform Fundamentals,4.8,"Skills you'll gain: Business Analysis, Business Intelligence, Cloud Applications, Interactive Data Visualization, Application Development, Business Development, Data Model, Design and Product, Power BI, Software As A Service, User Experience Design, Data Analysis, Data Visualization",https://www.coursera.org/learn/microsoft-power-platform-fundamentals,Microsoft,Beginner Course 1 - 3 Months
789,Aspectos básicos del diseño de la experiencia del usuario,4.8,"Skills you'll gain: Research and Design, User Experience, User Experience Design, Leadership and Management, Persona Research, Communication, Creativity, Graphic Design, User Research, Visual Design",https://www.coursera.org/learn/aspectos-basicos-del-diseno-de-la-experiencia-del-usuario-ux,Google,Beginner Course 1 - 4 Weeks
790,Google 데이터 애널리틱스 수료증 이수 과정,4.8,"Skills you'll gain: Data Analysis, SQL, Tableau Software",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Google,Beginner Professional Certificate 3 - 6 Months
791,The Science of Well-Being for Teens,4.8,,https://www.coursera.org/learn/the-science-of-well-being-for-teens,Yale University,Beginner Course 1 - 3 Months
792,تحليلات البيانات من Google,4.7,"Skills you'll gain: Computer Programming, Problem Solving, Python Programming, Programming Principles, Computer Programming Tools, Algebra, Computational Thinking, Exploratory Data Analysis, Mathematics, Data Analysis, Process Analysis, Differential Equations, Theoretical Computer Science, Critical Thinking, Data Analysis Software, Data Visualization, Databases, Decision Making, People Analysis, SQL, Communication",https://www.coursera.org/professional-certificates/google-data-analytics-arabic,Google,Beginner Professional Certificate 3 - 6 Months
793,Natural Language Processing with Sequence Models,4.7,"Skills you'll gain: Artificial Neural Networks, Deep Learning, Machine Learning, Natural Language Processing, Statistical Programming, Python Programming",https://www.coursera.org/learn/sequence-models-in-nlp,DeepLearning.AI,Intermediate Course 1 - 4 Weeks
794,Introduction to Microsoft Azure Cloud Services,4.7,"Skills you'll gain: Cloud Applications, Cloud Computing, Cloud Infrastructure, Microsoft Azure, Cloud Management, Cloud Platforms, Cloud Standards, Cloud-Based Integration, Software As A Service, Account Management, Cloud Storage, Databases",https://www.coursera.org/learn/microsoft-azure-cloud-services,Microsoft,Beginner Course 1 - 4 Weeks
795,Moral Foundations of Politics,4.7,Skills you'll gain: Critical Thinking,https://www.coursera.org/learn/moral-politics,Yale University,Mixed Course 1 - 3 Months
796,Chinese for Beginners,4.7,Skills you'll gain: Communication,https://www.coursera.org/learn/learn-chinese,Peking University,Mixed Course 1 - 3 Months
797,Data Science Math Skills,4.7,"Skills you'll gain: Data Analysis, General Statistics, Probability & Statistics, Problem Solving, Statistical Analysis, Algebra, Applied Mathematics, Calculus",https://www.coursera.org/learn/datasciencemathskills,Duke University,Beginner Course 1 - 3 Months
798,HTML and CSS in depth,4.7,"Skills you'll gain: Front-End Web Development, HTML and CSS, Javascript, React (web framework), Web Design, Web Development",https://www.coursera.org/learn/html-and-css-in-depth,Meta,Beginner Course 1 - 4 Weeks
799,Finanzas corporativas,4.7,"Skills you'll gain: Finance, Business Analysis, Accounting, Data Analysis, Mathematical Theory & Analysis, Mathematics, Account Management, Calculus, Financial Accounting, Financial Analysis, Investment Management, Operational Analysis, Applied Mathematics, Process Analysis, Banking, Behavioral Economics, Microsoft Excel, Entrepreneurial Finance, Financial Management, Leadership and Management, Operations Management, Project Management, Risk Management, General Accounting",https://www.coursera.org/specializations/finanzascorporativas,Universidad Nacional Autónoma de México,Intermediate Specialization 3 - 6 Months
800,Negotiations,4.7,,https://www.coursera.org/learn/wharton-online-negotiations,University of Pennsylvania,Beginner Course 1 - 4 Weeks
801,Developing Front-End Apps with React,4.7,"Skills you'll gain: Front-End Web Development, Javascript, React (web framework), Web Development",https://www.coursera.org/learn/developing-frontend-apps-with-react,IBM,Intermediate Course 1 - 4 Weeks
802,Financial Planning for Young Adults,4.7,"Skills you'll gain: Finance, Financial Management, Leadership and Management, Planning, Cash Management, Decision Making, Account Management, Budget Management, Financial Analysis, Risk Management",https://www.coursera.org/learn/financial-planning,University of Illinois at Urbana-Champaign,Beginner Course 1 - 3 Months
803,Customer Experiences with Contact Center AI - Dialogflow CX,4.7,"Skills you'll gain: Machine Learning, Natural Language Processing, User Experience, Design and Product, Application Development, Interactive Design, Human Computer Interaction, Machine Learning Software, Strategy and Operations, User Experience Design, Applied Machine Learning, Communication, Computer Architecture, Customer Relationship Management, Systems Design, Cloud-Based Integration, Computer Programming Tools, Customer Success, Data Management, Operations Management",https://www.coursera.org/specializations/customer-experiences-with-contact-center-ai-dialogflow-cx,Google Cloud,Beginner Specialization 3 - 6 Months
804,Business and Marketing Strategies,4.4,"Skills you'll gain: Leadership and Management, Strategy, Strategy and Operations, Market Analysis, Marketing, Marketing Management, Market Research, Operations Management",https://www.coursera.org/specializations/uol-business-and-marketing-strategies,University of London,Beginner Specialization 3 - 6 Months
805,"Project Management Foundations, Initiation, and Planning",4.4,"Skills you'll gain: Leadership and Management, Project Management",https://www.coursera.org/learn/project-management-foundations-initiation-and-planning,SkillUp EdTech,Beginner Course 1 - 3 Months
806,Fundamentals of Social Media Advertising,4.4,"Skills you'll gain: Advertising, Communication, Digital Marketing, Marketing, Sales, Marketing Design, Research and Design, Social Media, Brand Management",https://www.coursera.org/learn/social-media-advertising-fundamentals,Meta,Beginner Course 1 - 3 Months
807,Qualitative Research Design and Methods for Public Health,4.4,Skills you'll gain: Data Analysis,https://www.coursera.org/specializations/qualitative-research-design-and-methods-for-public-health,Emory University,Beginner Specialization 3 - 6 Months
808,Financial Acumen for Non-Financial Managers,4.4,"Skills you'll gain: Finance, Financial Analysis, Financial Management, Accounting, Accounts Payable and Receivable, Business Analysis, Financial Accounting, General Accounting, Management Accounting, Account Management",https://www.coursera.org/learn/finance-healthcare-managers,University of Pennsylvania,Beginner Course 1 - 4 Weeks
809,Introduction to AI in the Data Center,4.4,"Skills you'll gain: Deep Learning, Machine Learning",https://www.coursera.org/learn/introduction-to-ai-in-the-data-center,NVIDIA,Beginner Course 1 - 4 Weeks
810,Dog Emotion and Cognition,4.4,,https://www.coursera.org/learn/dog-emotion-and-cognition,Duke University,Mixed Course 1 - 3 Months
811,Work Smarter with Microsoft PowerPoint,4.4,"Skills you'll gain: Communication, Computer Graphic Techniques, Interactive Data Visualization, Visual Design, Visualization (Computer Graphics), Business Communication, Data Visualization, Marketing Design, Product Design, Statistical Visualization, Computer Graphics, Graphic Design, Microsoft Excel",https://www.coursera.org/learn/microsoft-powerpoint-work-smarter,Microsoft,Beginner Course 1 - 3 Months
812,Google Proje Yönetimi,4.4,"Skills you'll gain: Leadership and Management, Project Management, Strategy and Operations, Communication, Planning, Critical Thinking, Change Management, Prospecting and Qualification, Risk Management, Strategy, Operating Systems, Scrum (Software Development), Business Research, General Statistics, Generally Accepted Accounting Principles (GAAP), Operational Analysis, People Analysis, Product Development, Product Management, Basic Descriptive Statistics, Finance, Organizational Development, Problem Solving, Budget Management, Business Development, Cost Accounting, Graph Theory, Other Web Frameworks, Performance Management",https://www.coursera.org/professional-certificates/google-proje-yonetimi,Google,Beginner Professional Certificate 3 - 6 Months
813,Advanced Neurobiology I,4.4,,https://www.coursera.org/learn/advanced-neurobiology1,Peking University,Intermediate Course 1 - 3 Months
814,Introduction to Technical Support,4.4,"Skills you'll gain: Customer Success, Strategy and Operations, Communication, Customer Support, Information Technology",https://www.coursera.org/learn/introduction-to-technical-support,IBM,Beginner Course 1 - 3 Months
815,Introduction to Programming with MATLAB,4.4,"Skills you'll gain: Computer Programming, Matlab, Problem Solving, Programming Principles",https://www.coursera.org/learn/matlab,Vanderbilt University,Beginner Course 1 - 3 Months
816,Fundamentals of Computing,4.8,"Skills you'll gain: Computer Programming, Python Programming, Programming Principles, Mathematics, Algorithms, Computational Logic, Computational Thinking, Computer Programming Tools, Critical Thinking, Problem Solving, Theoretical Computer Science, Visualization (Computer Graphics), Computer Graphics, Data Structures, Graph Theory, Probability & Statistics, Combinatorics",https://www.coursera.org/specializations/computer-fundamentals,Rice University,Beginner Specialization 3 - 6 Months
817,Spacecraft Dynamics and Control,4.8,"Skills you'll gain: Mathematics, Linear Algebra, Differential Equations, Angular, Mathematical Theory & Analysis, Algebra, Calculus, Geometry, Matlab, Problem Solving, Algorithms, Computer Programming, Spatial Analysis",https://www.coursera.org/specializations/spacecraft-dynamics-control,University of Colorado Boulder,Advanced Specialization 3 - 6 Months
818,Introduction to Data Science in Python,4.8,"Skills you'll gain: Computer Programming, Data Analysis, Data Management, Python Programming, Statistical Programming, Data Mining, Extract, Transform, Load, Computer Programming Tools, Critical Thinking, Exploratory Data Analysis, General Statistics",https://www.coursera.org/learn/python-data-analysis,University of Michigan,Intermediate Course 1 - 4 Weeks
819,Information Systems,4.8,"Skills you'll gain: Business Process Management, Leadership and Management, Strategy and Operations, Business Transformation, Project Management, Business Analysis, Business Development, Planning, Process Analysis, Software As A Service, Data Model, Organizational Development, Risk Management, Technical Product Management, Agile Software Development, Cloud Computing, Finance, Investment Management, Operations Management, Systems Design, Design and Product, Human Computer Interaction, Security Engineering, Supply Chain and Logistics, BlockChain, Cyberattacks, Mobile Security, Network Analysis, Network Security",https://www.coursera.org/specializations/information-systems,University of Minnesota,Beginner Specialization 3 - 6 Months
820,Medical Billing and Coding Essentials,4.8,Skills you'll gain: Critical Thinking,https://www.coursera.org/learn/medical-billing-coding-essentials,MedCerts,Beginner Course 1 - 4 Weeks
821,Réussir le Changement,4.8,"Skills you'll gain: Change Management, Leadership and Management, Project Management, Strategy, Communication, Strategy and Operations, Organizational Development, People Management, Business Transformation, Performance Management",https://www.coursera.org/learn/reussir-le-changement,ESSEC Business School,Mixed Course 1 - 3 Months
822,Arts and Heritage Management,4.8,"Skills you'll gain: Leadership and Management, Marketing, Strategy, Communication, Customer Relationship Management, Organizational Development, Strategy and Operations, Brand Management, Business Process Management, Culture",https://www.coursera.org/learn/arts-heritage,Università Bocconi,Mixed Course 1 - 3 Months
823,Mastering Final Cut Pro,4.8,"Skills you'll gain: Media Production, Computer Graphics, Graphics Software, Visual Design, Computer Graphic Techniques, Creativity, Interactive Design, Media Strategy & Planning, Social Media",https://www.coursera.org/learn/mastering-final-cut-pro,LearnQuest,Beginner Course 1 - 3 Months
824,American Contract Law I,4.8,Skills you'll gain: Contract Management,https://www.coursera.org/learn/contracts-1,Yale University,Beginner Course 1 - 3 Months
825,Machine Learning and Reinforcement Learning in Finance,4.8,"Skills you'll gain: Machine Learning, Human Learning, Machine Learning Algorithms, Algorithms, Finance, Mathematics, Regression, Statistical Machine Learning, Applied Machine Learning, Artificial Neural Networks, Probability & Statistics, Reinforcement Learning, Tensorflow",https://www.coursera.org/specializations/machine-learning-reinforcement-finance,New York University,Intermediate Specialization 3 - 6 Months
826,Salesforce Fundamentals,4.8,"Skills you'll gain: Cloud Computing, Data Management, Leadership and Management, Salesforce",https://www.coursera.org/specializations/salesforce-fundamentals,"University of California, Irvine",Beginner Specialization 1 - 3 Months
827,Introduction to Operations Management,4.8,"Skills you'll gain: Leadership and Management, Operations Management",https://www.coursera.org/learn/wharton-operations,University of Pennsylvania,Beginner Course 1 - 4 Weeks
828,Operational Research for Humanitarians,4.8,,https://www.coursera.org/learn/research-humanitarian,University of Geneva,Beginner Course 1 - 3 Months
829,Liabilities and Equity in Accounting,4.8,"Skills you'll gain: Accounting, Financial Accounting, General Accounting, Finance, Financial Management, Taxes",https://www.coursera.org/learn/liabilities-equity-in-accounting,Intuit,Beginner Course 1 - 4 Weeks
830,Django for Everybody,4.8,"Skills you'll gain: Web Development, Django (Web Framework), Computer Programming, Javascript, Other Web Frameworks, Data Model, Python Programming, SQL",https://www.coursera.org/specializations/django,University of Michigan,Intermediate Specialization 3 - 6 Months
831,Algorithmic Toolbox,4.8,"Skills you'll gain: Algorithms, Computer Programming, Problem Solving, Theoretical Computer Science, Computational Thinking, Critical Thinking, Computer Programming Tools, Computational Logic, Data Structures, Mathematics, Software Testing",https://www.coursera.org/learn/algorithmic-toolbox,University of California San Diego,Intermediate Course 1 - 3 Months
832,Data Mining,4.8,"Skills you'll gain: Machine Learning, Data Analysis, Data Mining, Machine Learning Algorithms, Natural Language Processing, Probability & Statistics, Data Visualization, Bayesian Statistics, General Statistics, Probability Distribution, Statistical Programming, Algorithms, Mathematical Theory & Analysis, Python Programming, Data Visualization Software",https://www.coursera.org/specializations/data-mining,University of Illinois at Urbana-Champaign,Intermediate Specialization 3 - 6 Months
833,Semiconductor Packaging,4.8,,https://www.coursera.org/specializations/semiconductor-packaging,Arizona State University,Beginner Specialization 3 - 6 Months
834,English for Business and Entrepreneurship,4.8,"Skills you'll gain: Entrepreneurship, Business Analysis, Market Research, Planning, Marketing, Business Development, Creativity",https://www.coursera.org/learn/business,University of Pennsylvania,Beginner Course 1 - 3 Months
835,Social and Economic Networks: Models and Analysis,4.8,"Skills you'll gain: Network Analysis, Probability Distribution, Network Architecture, Mathematical Theory & Analysis, Statistical Analysis",https://www.coursera.org/learn/social-economic-networks,Stanford University,Advanced Course 1 - 3 Months
836,SAS Visual Business Analytics,4.8,"Skills you'll gain: Data Analysis, Data Visualization, SAS (Software), Business Analysis, Interactive Data Visualization, Data Analysis Software, Statistical Visualization, Data Management, Statistical Programming, Data Visualization Software, Exploratory Data Analysis, Data Structures, Statistical Analysis, Visualization (Computer Graphics), Basic Descriptive Statistics, Computer Graphics, Network Analysis, Algorithms, Forecasting",https://www.coursera.org/professional-certificates/sas-visual-business-analytics,SAS,Beginner Professional Certificate 3 - 6 Months
837,Développement psychologique de l'enfant,4.8,,https://www.coursera.org/learn/enfant-developpement,University of Geneva,Beginner Course 1 - 3 Months
838,Python for Cybersecurity,4.8,"Skills you'll gain: Python Programming, Computer Programming",https://www.coursera.org/specializations/pythonforcybersecurity,Infosec,Intermediate Specialization 3 - 6 Months
839,People Analytics,4.8,"Skills you'll gain: Data Analysis, Human Resources, Human Resources Operations, Leadership and Management, Organizational Development, People Analysis, People Management, Performance Management, Talent Management, People Development, Collaboration",https://www.coursera.org/learn/wharton-people-analytics,University of Pennsylvania,Mixed Course 1 - 4 Weeks
840,Organizational Change and Culture for Adopting Google Cloud,4.7,"Skills you'll gain: Leadership and Management, Strategy and Operations, Cloud Computing, Business Transformation, Collaboration, DevOps, Communication, Innovation, Product Development, Strategy, Design and Product, Organizational Development, Change Management, Business Analysis, Customer Analysis, Data Analysis, Data Management, Entrepreneurship, Google Cloud Platform, Product Management, Cloud Platforms, Continuous Delivery, Culture, Google App Engine",https://www.coursera.org/specializations/organizational-change-and-culture-for-adopting-google-cloud,Google Cloud,Beginner Specialization 3 - 6 Months
841,Strategy and Sustainability,4.7,"Skills you'll gain: Leadership and Management, Strategy, Strategy and Operations, Critical Thinking, Risk Management, Business Analysis, Business Transformation, Decision Making, Regulations and Compliance, Collaboration, Planning",https://www.coursera.org/learn/strategy-sustainability,IESE Business School,Beginner Course 1 - 3 Months
842,School Health for Children and Adolescents,4.7,Skills you'll gain: Leadership and Management,https://www.coursera.org/specializations/school-health-for-children-and-adolescents,University of Colorado System,Beginner Specialization 3 - 6 Months
843,Write A Feature Length Screenplay For Film Or Television,4.7,Skills you'll gain: Writing,https://www.coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,Michigan State University,Beginner Course 3 - 6 Months
844,Regression Analysis: Simplify Complex Data Relationships,4.7,"Skills you'll gain: Python Programming, Regression, Statistical Analysis",https://www.coursera.org/learn/regression-analysis-simplify-complex-data-relationships,Google,Advanced Course 1 - 3 Months
845,Executive Data Science,4.7,"Skills you'll gain: Data Analysis, Exploratory Data Analysis, Probability & Statistics, Data Management, Critical Thinking, General Statistics, Leadership and Management, Data Model, Decision Making, Experiment, Statistical Analysis, Data Analysis Software, Machine Learning, Statistical Visualization, Correlation And Dependence, Machine Learning Algorithms, Strategy and Operations, Human Resources, Talent Management, Communication, Human Learning, Organizational Development, People Management",https://www.coursera.org/specializations/executive-data-science,Johns Hopkins University,Beginner Specialization 1 - 3 Months
846,Financing and Investing in Infrastructure,4.7,"Skills you'll gain: Finance, Investment Management, Leadership and Management, Project Management, Financial Analysis, Financial Management, Risk Management, Strategy and Operations, Contract Management, Business Analysis",https://www.coursera.org/learn/infrastructure-investing,Università Bocconi,Mixed Course 1 - 3 Months
847,Computational Social Science,4.7,"Skills you'll gain: Big Data, Computational Thinking, Data Analysis, Machine Learning, Human Learning, Network Analysis, Machine Learning Algorithms, Social Media, Data Management, Natural Language Processing, Algorithms, Behavioral Economics, Exploratory Data Analysis, Network Architecture, Network Model, Probability & Statistics, Theoretical Computer Science, Applied Machine Learning, Computer Networking, Computer Programming, Data Model, Statistical Machine Learning, General Statistics, Graph Theory",https://www.coursera.org/specializations/computational-social-science-ucdavis,"University of California, Davis",Beginner Specialization 3 - 6 Months
848,Cloud-Native Development with OpenShift and Kubernetes,4.7,"Skills you'll gain: Cloud Applications, Kubernetes, Cloud Computing, Cloud Platforms",https://www.coursera.org/specializations/cloud-native-development-openshift-kubernetes,Red Hat,Intermediate Specialization 3 - 6 Months
849,Management Skills for New Managers,4.7,Skills you'll gain: Performance Management,https://www.coursera.org/learn/management-skills-for-new-managers,Starweaver,Beginner Course 1 - 4 Weeks
850,Healthcare Organization Operations,4.7,"Skills you'll gain: Leadership and Management, Organizational Development, Strategy and Operations, Communication, Business Process Management, Operations Management, Professional Development, Business Development, Business Communication, Strategy, Business Analysis, Leadership Development, Process Analysis, Critical Thinking, Human Learning, Operations Research, Operating Systems, People Analysis, Data Analysis, Data Management, Probability & Statistics, Spreadsheet Software, Basic Descriptive Statistics, Customer Relationship Management, Innovation",https://www.coursera.org/specializations/healthcare-organization-operations,Rutgers the State University of New Jersey,Beginner Specialization 3 - 6 Months
851,"Sleep: Neurobiology, Medicine, and Society",4.7,,https://www.coursera.org/learn/sleep,University of Michigan,Beginner Course 1 - 3 Months
852,Understanding Research Methods,4.6,"Skills you'll gain: Planning, Writing",https://www.coursera.org/learn/research-methods,University of London,Mixed Course 1 - 4 Weeks
853,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,4.6,"Skills you'll gain: Finance, Investment Management, Leadership and Management, Financial Analysis, Financial Management, Mathematics, Risk Management, Statistical Analysis, Market Analysis, Probability & Statistics",https://www.coursera.org/learn/investment-management,HEC Paris,Intermediate Course 1 - 4 Weeks
854,Excel for Beginners: Introduction to Spreadsheets,4.6,Skills you'll gain: Microsoft Excel,https://www.coursera.org/projects/excel-for-beginners-introduction-to-spreadsheets,Coursera Project Network,Beginner Guided Project Less Than 2 Hours
855,TOEFL Preparation,4.6,"Skills you'll gain: Strategy, Writing",https://www.coursera.org/specializations/toefl-preparation,"University of California, Irvine",Beginner Specialization 1 - 3 Months
856,International Security Management,4.6,"Skills you'll gain: Leadership and Management, Risk Management",https://www.coursera.org/learn/international-security-management,Erasmus University Rotterdam,Beginner Course 1 - 3 Months
857,Sustainable Fashion,4.6,,https://www.coursera.org/learn/sustainable-fashion,Copenhagen Business School,Beginner Course 1 - 3 Months
858,Narrative Economics,4.6,"Skills you'll gain: Critical Thinking, Storytelling",https://www.coursera.org/learn/narrative-economics,Yale University,Beginner Course 1 - 4 Weeks
859,Launch Your Online Business,4.6,"Skills you'll gain: Strategy, Brand Management, Marketing, Digital Marketing, Communication, E-Commerce, Leadership and Management, Strategy and Operations, Business Development, Research and Design, Social Media",https://www.coursera.org/learn/launch-online-business,The State University of New York,Beginner Course 1 - 4 Weeks
860,"Competencias digitales. Herramientas de ofimática (Microsoft Word, Excel, Power Point)",4.6,"Skills you'll gain: Computer Programming, Microsoft Excel, Computer Programming Tools, Data Analysis, User Experience, Writing, Communication, Computer Graphic Techniques, Computer Vision, Data Analysis Software, Creativity",https://www.coursera.org/learn/competencias-digitales-ofimatica,Universitat Autònoma de Barcelona,Beginner Course 1 - 3 Months
861,Preparing to Manage Human Resources,4.6,"Skills you'll gain: Communication, Employee Relations, Human Resources, People Management, Strategy and Operations, Human Resources Operations, Leadership and Management, Strategy, Business Psychology, People Development",https://www.coursera.org/learn/managing-human-resources,University of Minnesota,Mixed Course 1 - 4 Weeks
862,AI and Public Health,4.6,"Skills you'll gain: Artificial Neural Networks, Exploratory Data Analysis, Python Programming",https://www.coursera.org/learn/ai-and-public-health,DeepLearning.AI,Beginner Course 1 - 4 Weeks
863,Graphic Design Elements for Non-Designers,4.6,"Skills you'll gain: Graphic Design, Computer Graphics, Web Design",https://www.coursera.org/specializations/graphic-design-elements-non-designers,University of Colorado Boulder,Beginner Specialization 3 - 6 Months
864,International Organizations Management,4.8,"Skills you'll gain: Entrepreneurship, Leadership and Management, Business Psychology, Organizational Development, Collaboration, Communication, Marketing, Sales, Strategy, Strategy and Operations",https://www.coursera.org/learn/international-organizations-management,University of Geneva,Beginner Course 1 - 3 Months
865,Game Design and Development with Unity 2020,4.8,"Skills you'll gain: User Experience, Game Theory, Design and Product, Interactive Design, Software Engineering, User Experience Design, Computer Graphics, Computer Programming, Graphic Design, Software Engineering Tools, Creativity, Human Computer Interaction, Storytelling, Visual Design, Product Development",https://www.coursera.org/specializations/game-design-and-development,Michigan State University,Beginner Specialization 3 - 6 Months
866,Fundamentals of Immunology,4.8,,https://www.coursera.org/specializations/immunology,Rice University,Intermediate Specialization 3 - 6 Months
867,SAS Advanced Programmer,4.8,"Skills you'll gain: SAS (Software), Statistical Programming, SQL, Databases, Computer Programming, Data Analysis, Data Management",https://www.coursera.org/professional-certificates/sas-advanced-programmer,SAS,Intermediate Professional Certificate 3 - 6 Months
868,Nutrición y obesidad: control de sobrepeso,4.8,Skills you'll gain: Planning,https://www.coursera.org/learn/nutricion-obesidad-sobrepeso,Universidad Nacional Autónoma de México,Beginner Course 1 - 4 Weeks
869,Data Science: Statistics and Machine Learning,4.8,"Skills you'll gain: R Programming, Data Analysis, Statistical Analysis, Statistical Programming, Probability & Statistics, Statistical Machine Learning, General Statistics, Machine Learning Algorithms, Human Learning, Machine Learning, Problem Solving, Statistical Tests, Regression, Computer Programming, Algorithms, Applied Machine Learning, Correlation And Dependence, Data Model, Estimation, Probability Distribution, Machine Learning Software, Natural Language Processing, Basic Descriptive Statistics, Exploratory Data Analysis, Data Visualization, Interactive Data Visualization, Interactive Design, Plot (Graphics), Product Development, Web Development",https://www.coursera.org/specializations/data-science-statistics-machine-learning,Johns Hopkins University,Intermediate Specialization 3 - 6 Months
